UserId,Portal,InvoiceNo,OrderedOn,ShippedOn,VAT,SKU,OrderItemID,OrderID,Product,Qty,Sales,ShippingPrice,Total,Status,ShippingType,TrackingID,ReturnedOn,UID,ModelName
Z3D,Amazon,Z3DEK1617-396,,8/20/2016,14.5,XGDXRN300087,37400000000000,171-7475890-9344302,Mobicture XGADXRN300087 Metal Hexagon Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-396,
Z3D,Amazon,Z3DEK1617-397,,8/20/2016,14.5,XGDXRN300262,44700000000000,171-9231077-8472324,Mobicture Life Goes On Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-397,
Z3D,Amazon,Z3DEK1617-398,,8/20/2016,14.5,XGDXRN302288,221000000000,404-4200993-9489113,Mobicture Girl Abstract Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-398,
Z3D,Amazon,Z3DEK1617-399,,8/20/2016,14.5,XNIIP6WH117,39400000000000,402-6341260-3122737,Mobicture Cute Cupcake Pink Printed Phone Case for Apple iPhone 6 with hole/ 6s with hole,1,399,0,399,Shipped,,,,Z3DEK1617-399,
Z3D,Amazon,Z3DEK1617-400,,8/20/2016,14.5,XNIIP6WH134,58500000000000,404-5921186-6170736,Mobicture Dream Catcher Printed Phone Case for Apple iPhone 6 with hole/ 6s with hole,1,399,0,399,Shipped,,,,Z3DEK1617-400,
Z3D,Amazon,Z3DEK1617-401,,8/20/2016,14.5,XNIMICYUR183,45500000000000,403-7310266-1888307,Mobicture Golden Bow Printed Phone Case for Micromax YU Yureka A05510,1,399,0,399,Shipped,,,,Z3DEK1617-401,
Z3D,Amazon,Z3DEK1617-402,,8/20/2016,14.5,XNIXRN3195,67700000000000,404-1748498-8017157,Mobicture XNIXRN3195 Harry Potter Printed Phone Case for Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-402,
Z3D,Amazon,Z3DEK1617-403,,8/20/2016,14.5,XZDV2IP5011,1530000000000,171-5448318-7005935,Mobicture Premium Printed Back Case Cover With Full protection For Apple iPhone 5/Apple iPhone 5s/Apple iPhone SE,1,399,0,399,Shipped,,,,Z3DEK1617-403,
Z3D,Amazon,Z3DEK1617-404,,8/20/2016,14.5,XZDV2IP6033,45300000000000,171-6553240-8669120,Mobicture Premium Printed Back Case Cover With Full protection For Apple iPhone 6/Apple iPhone 6s,1,399,0,399,Shipped,,,,Z3DEK1617-404,
Z3D,Amazon,Z3DEK1617-405,,8/20/2016,14.5,XZDV2IPT6052,18400000000000,403-7794760-5207527,Mobicture Premium Printed Back Case Cover With Full protection For Apple iPod Touch 6 Generation,1,399,0,399,Shipped,,,,Z3DEK1617-405,
Z3D,Amazon,Z3DEK1617-406,,8/20/2016,14.5,XZDV2MG4P034,26800000000000,403-4133745-2122744,Mobicture Premium Printed Back Case Cover With Full protection For Motorola Moto G4/Motorola Moto G4 plus,1,399,0,399,Shipped,,,,Z3DEK1617-406,
Z3D,Amazon,Z3DEK1617-407,,8/20/2016,14.5,XZDV2VV3M011,19900000000000,404-4237821-5328330,Mobicture Premium Printed Back Case Cover With Full protection For Vivo V3 Max,1,399,0,399,Shipped,,,,Z3DEK1617-407,
Z3D,Amazon,Z3DEK1617-408,,8/20/2016,14.5,XZDV2VV3M087,52000000000000,403-2564452-4736335,Mobicture Premium Printed Back Case Cover With Full protection For Vivo V3 Max,1,399,0,399,Shipped,,,,Z3DEK1617-408,
Z3D,Amazon,Z3DEK1617-409,,8/20/2016,14.5,XZDV2XRN3011,24700000000000,402-7689334-2065942,Mobicture Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-409,
Z3D,Amazon,Z3DEK1617-410,,8/20/2016,14.5,XZDV2XRN3011,51200000000000,404-2602041-1789920,Mobicture Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-410,
Z3D,Amazon,Z3DEK1617-411,,8/20/2016,14.5,XZDV2XRN3121,25100000000000,403-7236527-4223529,Mobicture Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-411,
Z3D,Amazon,Z3DEK1617-412,,8/20/2016,14.5,XZDV2XRN3168,38400000000000,404-9614413-3404311,Mobicture XZDV2XRN3168 Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-412,
Z3D,Amazon,Z3DEK1617-413,,8/20/2016,14.5,XZDV2XRN3168,3020000000000,171-5962717-4389162,Mobicture XZDV2XRN3168 Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-413,
Z3D,Amazon,Z3DEK1617-414,,8/22/2016,14.5,3D-DEK-EBY-SAMN5-U194,5070000000000,404-3285603-2054743,Ebby Premium Printed Back Case Cover With Full protection For Samsung Galaxy Note 5 (Designer Case),1,399,0,399,Shipped,,,,Z3DEK1617-414,
Z3D,Amazon,Z3DEK1617-415,,8/22/2016,14.5,3D-DEK-EBY-YUAQ5510-X477,58400000000000,171-4950904-9575550,Ebby Premium Printed Back Case Cover With Full protection For Micromax Yu Yureka AQ5510 / Yureka Plus AO5510 (Designer Case),1,399,0,399,Shipped,,,,Z3DEK1617-415,
Z3D,Amazon,Z3DEK1617-416,,8/22/2016,14.5,NIIP5195,19700000000000,404-1016347-7801904,Mobicture Harry Potter Printed Phone Case for Apple iPhone 5/5s/SE,1,399,0,399,Shipped,,,,Z3DEK1617-416,
Z3D,Amazon,Z3DEK1617-417,,8/22/2016,14.5,NIIP6P194,58300000000000,171-4894793-5720325,Mobicture Harley Davidson Printed Phone Case for iPhone 6PLUS / 6sPLUS,1,399,0,399,Shipped,,,,Z3DEK1617-417,
Z3D,Amazon,Z3DEK1617-418,,8/22/2016,14.5,NIMG3195,48200000000000,403-4598613-5209959,Mobicture Harry Potter Printed Phone Case for Motorola Moto G3 (3rd gen),1,399,0,399,Shipped,,,,Z3DEK1617-418,
Z3D,Amazon,Z3DEK1617-419,,8/22/2016,14.5,XGDVY5L01048,63400000000000,402-0486059-7241924,Mobicture Dragon Premium Printed Case For Vivo Y51L,1,399,0,399,Shipped,,,,Z3DEK1617-419,
Z3D,Amazon,Z3DEK1617-420,,8/22/2016,14.5,XGDXRN303026,38000000000000,171-1482931-2495548,Mobicture Girl Abstract Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-420,
Z3D,Amazon,Z3DEK1617-421,,8/22/2016,14.5,XZDV2IP5011,43400000000000,402-7850148-7279537,Mobicture Premium Printed Back Case Cover With Full protection For Apple iPhone 5/Apple iPhone 5s/Apple iPhone SE,1,399,0,399,Shipped,,,,Z3DEK1617-421,
Z3D,Amazon,Z3DEK1617-422,,8/22/2016,14.5,XZDV2IP5032,66900000000000,402-8288453-6743532,Mobicture Premium Printed Back Case Cover With Full protection For Apple iPhone 5/Apple iPhone 5s/Apple iPhone SE,1,399,0,399,Shipped,,,,Z3DEK1617-422,
Z3D,Amazon,Z3DEK1617-423,,8/22/2016,14.5,XZDV2LN5X121,54700000000000,404-3357911-9430755,Mobicture Premium Printed Back Case Cover With Full protection For LG Nexus 5X,1,399,0,399,Shipped,,,,Z3DEK1617-423,
Z3D,Amazon,Z3DEK1617-424,,8/22/2016,14.5,XZDV2MA107186,50200000000000,404-5471634-4109956,Mobicture Premium Printed Back Case Cover With Full protection For Micromax Canvas Fire 4 A107,1,399,0,399,Shipped,,,,Z3DEK1617-424,
Z3D,Amazon,Z3DEK1617-425,,8/22/2016,14.5,XZDV2XRN3011,7690000000000,404-6646380-3065121,Mobicture Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-425,
Z3D,Amazon,Z3DEK1617-426,,8/22/2016,14.5,XZDV2XRN3032,17500000000000,171-1600570-7897910,Mobicture Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-426,
Z3D,Amazon,Z3DEK1617-427,,8/22/2016,14.5,XZDV2XRN3130,66900000000000,403-0512445-0340325,Mobicture Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-427,
Z3D,Amazon,Z3DEK1617-428,,8/23/2016,14.5,XGDGJ71000137,38200000000000,404-0010361-3021970,Mobicture Puppy HD Premium Printed Case For Samsung J7 2016 Version,1,399,0,399,Shipped,,,,Z3DEK1617-428,
Z3D,Amazon,Z3DEK1617-429,,8/23/2016,14.5,3D-DEK-EBY-LEN6000-O194,43300000000000,402-9586994-7971516,Ebby Premium Printed Back Case Cover With Full protection For Lenovo A6000 (Designer Case),1,399,0,399,Shipped,,,,Z3DEK1617-429,
Z3D,Amazon,Z3DEK1617-430,,8/23/2016,14.5,XGDVV3M03011,9000000000000,402-0669769-2596350,Mobicture Pattern Premium Printed Case For Vivo V3 Max,1,399,0,399,Shipped,,,,Z3DEK1617-430,
Z3D,Amazon,Z3DEK1617-431,,8/23/2016,14.5,XGDVY5L03497,53300000000000,171-7843721-5935528,Mobicture Pattern Premium Printed Case For Vivo Y51L,1,399,0,399,Shipped,,,,Z3DEK1617-431,
Z3D,Amazon,Z3DEK1617-432,,8/23/2016,14.5,XGDIP6WH00647,24500000000000,404-2227293-1057910,Mobicture Guitar Splash Premium Printed Case For Apple iPhone 6/6s with hole,1,399,0,399,Shipped,,,,Z3DEK1617-432,
Z3D,Amazon,Z3DEK1617-433,,8/23/2016,14.5,3D-DEK-EBY-YUAQ5510-U137,1060000000000,171-8918012-0255521,Ebby Premium Printed Back Case Cover With Full protection For Micromax Yu Yureka AQ5510 / Yureka Plus AO5510 (Designer Case),1,399,0,399,Shipped,,,,Z3DEK1617-433,
Z3D,Amazon,Z3DEK1617-434,,8/23/2016,14.5,XZDV2LIX8135,40400000000000,404-8856795-2733111,Mobicture Premium Printed Back Case Cover With Full protection For Lava Iris X8,1,399,0,399,Shipped,,,,Z3DEK1617-434,
Z3D,Amazon,Z3DEK1617-435,,8/23/2016,14.5,XZDV2VY5L186,8280000000000,171-9546201-7417903,Mobicture Premium Printed Back Case Cover With Full protection For Vivo Y51L,1,399,0,399,Shipped,,,,Z3DEK1617-435,
Z3D,Amazon,Z3DEK1617-436,,8/23/2016,14.5,XGDXRN303026,24600000000000,402-6399345-9447516,Mobicture Girl Abstract Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-436,
Z3D,Amazon,Z3DEK1617-437,,8/23/2016,14.5,XZDV2AZMX033,57500000000000,403-8792698-1581911,Mobicture Premium Printed Back Case Cover With Full protection For Asus Zenfone Max,1,399,0,399,Shipped,,,,Z3DEK1617-437,
Z3D,Amazon,Z3DEK1617-438,,8/23/2016,14.5,XGDLVP1M01526,13600000000000,404-1452315-7355521,Mobicture Skull Premium Printed Case For Lenovo Vibe P1M,1,399,0,399,Shipped,,,,Z3DEK1617-438,
Z3D,Amazon,Z3DEK1617-439,,8/23/2016,14.5,XGDHD82000856,62000000000000,171-6567319-6681138,Mobicture Liquid Heart Premium Printed Case For HTC Desire 820,1,399,0,399,Shipped,,,,Z3DEK1617-439,
Z3D,Amazon,Z3DEK1617-440,,8/23/2016,14.5,XZDV2OF1011,40100000000000,171-7445001-5780300,Mobicture Premium Printed Back Case Cover With Full protection For Oppo F1,1,399,0,399,Shipped,,,,Z3DEK1617-440,
Z3D,Amazon,Z3DEK1617-441,,8/23/2016,14.5,XZDV2LA60024,16600000000000,403-2537980-5443545,Mobicture Premium Printed Back Case Cover With Full protection For Lenovo A6000,1,399,0,399,Shipped,,,,Z3DEK1617-441,
Z3D,Amazon,Z3DEK1617-442,,8/23/2016,14.5,XGDMG4P00213,7410000000000,402-3848912-9679511,Mobicture Dark Lion Premium Printed Case For Moto G4/G4 Plus,1,399,0,399,Shipped,,,,Z3DEK1617-442,
Z3D,Amazon,Z3DEK1617-443,,8/23/2016,14.5,XGDMG4P00732,11000000000000,402-3848912-9679511,Mobicture Silver Balls Premium Printed Case For Moto G4/G4 Plus,1,399,0,399,Shipped,,,,Z3DEK1617-443,
Z3D,Amazon,Z3DEK1617-444,,8/23/2016,14.5,3D-DEK-EBY-XPC4-B084,1690000000000,404-5487875-4813945,Ebby Premium Printed Back Case Cover With Full protection For Sony Xperia C4 (Designer Case),1,399,0,399,Shipped,,,,Z3DEK1617-444,
Z3D,Amazon,Z3DEK1617-445,,8/23/2016,14.5,XNILA2010195,48100000000000,171-8235090-0746712,Mobicture Harry Potter Printed Phone Case for Lenovo A2010,1,399,0,399,Shipped,,,,Z3DEK1617-445,
Z3D,Amazon,Z3DEK1617-446,,8/23/2016,14.5,XNIXRN3134,25800000000000,402-1366877-8827538,Mobicture Dream Catcher Printed Phone Case for Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-446,
Z3D,Amazon,Z3DEK1617-447,,8/23/2016,14.5,XZDV2HD816186,49800000000000,403-2315133-6244340,Mobicture Premium Printed Back Case Cover With Full protection For HTC Desire 816,1,399,0,399,Shipped,,,,Z3DEK1617-447,
Z3D,Amazon,Z3DEK1617-448,,8/23/2016,14.5,XGDMICYUR03497,57900000000000,171-3007896-7890769,Mobicture Pattern Premium Printed Case For Micromax YU Yureka A05510,1,399,0,399,Shipped,,,,Z3DEK1617-448,
Z3D,Amazon,Z3DEK1617-449,,8/23/2016,14.5,XZDV2GJ2173,20200000000000,171-0654967-6439516,Mobicture Premium Printed Back Case Cover With Full protection For Samsung Galaxy J2,1,399,0,399,Shipped,,,,Z3DEK1617-449,
Z3D,Amazon,Z3DEK1617-450,,8/23/2016,14.5,XGDMICYUR00087,17200000000000,402-3557804-0452338,Mobicture Metal Hexagon Premium Printed Case For Micromax YU Yureka A05510,1,399,0,399,Shipped,,,,Z3DEK1617-450,
Z3D,Amazon,Z3DEK1617-451,,8/23/2016,14.5,XGDXRN300087,9140000000000,402-4848918-7637156,Mobicture XGADXRN300087 Metal Hexagon Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-451,
Z3D,Amazon,Z3DEK1617-451,,8/23/2016,14.5,XZDV2XRN3168,45000000000000,402-4848918-7637156,Mobicture XZDV2XRN3168 Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-451,
Z3D,Amazon,Z3DEK1617-452,,8/23/2016,14.5,XGDLE1S00036,59000000000000,402-8810560-1699569,Mobicture Abstract paint Premium Printed Case For LETV 1S/LeEco 1S,1,399,0,399,Shipped,,,,Z3DEK1617-452,
Z3D,Amazon,Z3DEK1617-453,,8/23/2016,14.5,XGDXRN300087,28600000000000,403-9534245-1477961,Mobicture XGADXRN300087 Metal Hexagon Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-453,
Z3D,Amazon,Z3DEK1617-454,,8/23/2016,14.5,NIIP6195,37500000000000,403-7902464-5349909,Mobicture Harry Potter Printed Phone Case for iPhone 6/6s,1,399,0,399,Shipped,,,,Z3DEK1617-454,
Z3D,Amazon,Z3DEK1617-455,,8/23/2016,14.5,XZDV2GA8186,63200000000000,403-3235478-3555505,Mobicture Premium Printed Back Case Cover With Full protection For Samsung Galaxy A8,1,399,0,399,Shipped,,,,Z3DEK1617-455,
Z3D,Amazon,Z3DEK1617-456,,8/23/2016,14.5,XZDV2XRN3168,37900000000000,404-1189753-0542705,Mobicture XZDV2XRN3168 Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-456,
Z3D,Amazon,Z3DEK1617-457,,8/23/2016,14.5,XNIXRN3195,59900000000000,404-4014189-2194713,Mobicture XNIXRN3195 Harry Potter Printed Phone Case for Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-457,
Z3D,Amazon,Z3DEK1617-458,,8/23/2016,14.5,XGDMG4P00063,30300000000000,171-4583915-3364311,Mobicture Musical Abstract Premium Printed Case For Moto G4/G4 Plus,1,399,0,399,Shipped,,,,Z3DEK1617-458,
Z3D,Amazon,Z3DEK1617-459,,8/23/2016,14.5,XNIVY5L322,28400000000000,404-1257636-6289122,Mobicture Premium Printed Back Case Cover With Full protection For Vivo Y51L,1,399,0,399,Shipped,,,,Z3DEK1617-459,
Z3D,Amazon,Z3DEK1617-460,,8/23/2016,14.5,XGDGJ11000856,50500000000000,403-7271166-6457925,Mobicture Liquid Heart Premium Printed Case For Samsung J1 2016 Version,1,399,0,399,Shipped,,,,Z3DEK1617-460,
Z3D,Amazon,Z3DEK1617-461,,8/23/2016,14.5,NIIP6150,26700000000000,403-0562543-2487554,Mobicture Floral Girl Printed Phone Case for iPhone 6/6s,1,399,0,399,Shipped,,,,Z3DEK1617-461,
Z3D,Amazon,Z3DEK1617-462,,8/23/2016,14.5,XGDXRN302288,38700000000000,402-4700673-5421115,Mobicture Girl Abstract Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-462,
Z3D,Amazon,Z3DEK1617-463,,8/23/2016,14.5,NIIP6150,4550000000000,402-7181476-5837968,Mobicture Floral Girl Printed Phone Case for iPhone 6/6s,1,399,0,399,Shipped,,,,Z3DEK1617-463,
Z3D,Amazon,Z3DEK1617-464,,8/23/2016,14.5,XGDMG4P00470,1080000000000,402-1906878-2874725,Mobicture Air Force Army Premium Printed Case For Moto G4/G4 Plus,1,399,0,399,Shipped,,,,Z3DEK1617-464,
Z3D,Amazon,Z3DEK1617-465,,8/23/2016,14.5,3D-DEK-EBY-HTC728-O152,10500000000000,404-2915236-2628341,Ebby Premium Printed Back Case Cover With Full protection For HTC Desire 728 dual sim (Designer Case),1,399,0,399,Shipped,,,,Z3DEK1617-465,
Z3D,Amazon,Z3DEK1617-466,,8/23/2016,14.5,XGDXRN302288,65100000000000,404-9235374-5307542,Mobicture Girl Abstract Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-466,
Z3D,Amazon,Z3DEK1617-467,,8/24/2016,14.5,XNIMG4P195,17600000000000,402-3452161-8178701,Mobicture Premium Printed Back Case Cover With Full protection For Motorola Moto G4/Moto G4 plus,1,399,0,399,Shipped,,,,Z3DEK1617-467,
Z3D,Amazon,Z3DEK1617-468,,8/24/2016,14.5,XZDV2NEX5186,63100000000000,403-6816976-5969904,Mobicture Premium Printed Back Case Cover With Full protection For LG Nexus 5,1,399,0,399,Shipped,,,,Z3DEK1617-468,
Z3D,Amazon,Z3DEK1617-469,,8/24/2016,14.5,XGDSXSPM35H01611,65000000000000,402-8805150-3651560,Mobicture Skull Abstract Premium Printed Case For Sony Xperia SP M35H,1,399,0,399,Shipped,,,,Z3DEK1617-469,
Z3D,Amazon,Z3DEK1617-470,,8/24/2016,14.5,XNIMG4P322,69000000000000,171-0936218-3893944,Mobicture Premium Printed Back Case Cover With Full protection For Motorola Moto G4::Motorola Moto G4 Plus,1,399,0,399,Shipped,,,,Z3DEK1617-470,
Z3D,Amazon,Z3DEK1617-471,,8/24/2016,14.5,XZDV2MG4P186,41200000000000,402-5513707-7850740,Mobicture Premium Printed Back Case Cover With Full protection For Motorola Moto G4/Motorola Moto G4 plus,1,399,0,399,Shipped,,,,Z3DEK1617-471,
Z3D,Amazon,Z3DEK1617-472,,8/24/2016,14.5,XGDXRN300855,49700000000000,402-5172421-7474708,Mobicture Twin Puppys Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-472,
Z3D,Amazon,Z3DEK1617-473,,8/24/2016,14.5,XGDHD82003501,44200000000000,171-4864262-0735511,Mobicture Pattern Premium Printed Case For HTC Desire 820,1,399,0,399,Shipped,,,,Z3DEK1617-473,
Z3D,Amazon,Z3DEK1617-474,,8/24/2016,14.5,XGDXRN300087,43900000000000,403-1015984-7554730,Mobicture XGADXRN300087 Metal Hexagon Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-474,
Z3D,Amazon,Z3DEK1617-475,,8/24/2016,14.5,3D-DEK-EBY-ZENMAX-O154,61600000000000,404-7230679-1401140,Ebby Premium Printed Back Case Cover With Full protection For Asus ZenFone Max (Designer Case),1,399,0,399,Shipped,,,,Z3DEK1617-475,
Z3D,Amazon,Z3DEK1617-476,,8/24/2016,14.5,XZDV2HD816186,33100000000000,403-9941206-4391519,Mobicture Premium Printed Back Case Cover With Full protection For HTC Desire 816,1,399,0,399,Shipped,,,,Z3DEK1617-476,
Z3D,Amazon,Z3DEK1617-477,,8/24/2016,14.5,XZDV2XRN3032,44800000000000,404-9408359-0464329,Mobicture Premium Printed Back Case Cover With Full protection For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-477,
Z3D,Amazon,Z3DEK1617-478,,8/24/2016,14.5,XGDXRN301354,28200000000000,404-5119322-4147560,Mobicture Skull Art Premium Printed Case For Xiaomi Redmi Note 3,1,399,0,399,Shipped,,,,Z3DEK1617-478,
Z3D,Amazon,Z3DEK1617-479,,8/24/2016,14.5,XGDMG4P01414,61200000000000,402-8259703-0745150,Mobicture Transformers Premium Printed Case For Moto G4/G4 Plus,1,399,0,399,Shipped,,,,Z3DEK1617-479,
Z3D,Amazon,Z3DEK1617-480,,8/24/2016,14.5,XGDMXP00470,31900000000000,402-4497397-4242710,Mobicture Air Force Army Premium Printed Case For Moto X Play,1,399,0,399,Shipped,,,,Z3DEK1617-480,
Z3D,Amazon,Z3DEK1617-481,,8/24/2016,14.5,XZDV2SGN5121,18500000000000,404-9885075-8109919,Mobicture Premium Printed Back Case Cover With Full protection For Samsung Galaxy Note 5,1,399,0,399,Shipped,,,,Z3DEK1617-481,
Z3D,Amazon,Z3DEK1617-482,,8/24/2016,14.5,XNIHN6P332,42300000000000,403-9611081-8850732,Mobicture Princess Printed Phone Case for Huawei Nexus 6P,1,399,0,399,Shipped,,,,Z3DEK1617-482,
Z3D,Amazon,Z3DEK1617-483,,8/24/2016,14.5,NIIP6195,20800000000000,171-3770509-0921943,Mobicture Harry Potter Printed Phone Case for iPhone 6/6s,1,399,0,399,Shipped,,,,Z3DEK1617-483,
Z3D,Amazon,Z3DEK1617-484,,8/24/2016,14.5,3D-DEC-EBY-XPeriaT2-D1090,40200000000000,404-8320632-9770700,Ebby Premium Printed Mobile Back Case Cover With Full protection For Sony Xperia T2 Ultra (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-484,
Z3D,Amazon,Z3DEK1617-485,,8/24/2016,14.5,XZDV2VV3M011,68400000000000,171-2352229-9476323,Mobicture Premium Printed Back Case Cover With Full protection For Vivo V3 Max,1,399,0,399,Shipped,,,,Z3DEK1617-485,
Z3D,Amazon,Z3DEK1617-486,,8/24/2016,14.5,3D-DEK-EBY-IPH6-H087,31500000000000,404-8150898-0342767,Ebby Premium Printed Back Case Cover With Full protection For Apple iPhone 6 / Iphone 6S (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-486,
Z3D,Amazon,Z3DEK1617-487,,8/24/2016,14.5,3D-DEC-EBY-GALAXYA5(2015)-D1957,60200000000000,403-9688288-0454747,Ebby Premium Printed Back Case Cover With Full protection For Samsung Galaxy A5 (2015 Old Version) / Samsung Galaxy A5 A500F (2015) (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-487,
Z3D,Amazon,Z3DEK1617-488,,8/24/2016,14.5,NIIP6150,58900000000000,402-0602040-3785161,Mobicture Floral Girl Printed Phone Case for iPhone 6/6s,1,399,0,399,Shipped,,,,Z3DEK1617-488,
Z3D,Amazon,Z3DEK1617-489,,8/24/2016,14.5,XNIIPT5327,63200000000000,171-8272843-6178763,Mobicture Poirot Printed Phone Case for Apple iPod Touch 5,1,399,0,399,Shipped,,,,Z3DEK1617-489,
Z3D,Amazon,Z3DEK1617-490,,8/24/2016,14.5,3D-DEC-EBY-LGNX5X-D1742,20400000000000,403-6384866-5558726,Ebby Premium Printed Mobile Back Case Cover With Full protection For LG Nexus 5x (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-490,
Z3D,Amazon,Z3DEK1617-491,,8/24/2016,14.5,XGDMXP01181,3160000000000,404-7654183-1381127,Mobicture Skull Art Music Premium Printed Case For Moto X Play,1,329,0,329,Shipped,,,,Z3DEK1617-491,
Z3D,Amazon,Z3DEK1617-492,,8/24/2016,14.5,3D-DEC-EBY-LenovoK4Note-D1363,32200000000000,403-6714468-6985906,Ebby Premium Printed Mobile Back Case Cover With Full protection For Lenovo K4 Note (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-492,
Z3D,Amazon,Z3DEK1617-493,,8/24/2016,14.5,3D-DEC-EBY-GalaxyA5(2016)-D1716,31000000000000,402-8409006-4221119,Ebby Premium Printed Mobile Back Case Cover With Full protection For Samsung Galaxy A5 A510 (2016 Edition) (Designer Case),1,304,0,304,Shipped,,,,Z3DEK1617-493,
Z3D,Amazon,Z3DEK1617-493,,8/24/2016,14.5,3D-DEC-EBY-GalaxyA5(2016)-D1656,67500000000000,402-8409006-4221119,Ebby Premium Printed Mobile Back Case Cover With Full protection For Samsung Galaxy A5 A510 (2016 Edition) (Designer Case),1,304,0,304,Shipped,,,,Z3DEK1617-493,
Z3D,Amazon,Z3DEK1617-494,,8/25/2016,14.5,3D-DEC-EBY-GalaxyOn5-D2689,68700000000000,402-1704793-9849919,Ebby Premium Printed Back Case Cover With Full protection For Samsung Galaxy On 5 / Samsung On5 (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-494,
Z3D,Amazon,Z3DEK1617-495,,8/25/2016,14.5,3D-DEC-EBY-GalaxyS2-D1867,8950000000000,403-2828394-8209154,Ebby Premium Printed Mobile Back Case Cover With Full protection For Samsung Galaxy S2 i9100 (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-495,
Z3D,Amazon,Z3DEK1617-496,,8/25/2016,14.5,3D-DEC-EBY-GalaxyS6EdgePlus-D2517,62100000000000,171-8249417-8102702,Ebby Premium Printed Mobile Back Case Cover With Full protection For Samsung Galaxy S6 Edge+ G928/Samsung Galaxy S6 Edge Plus G928F (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-496,
Z3D,Amazon,Z3DEK1617-497,,8/25/2016,14.5,3D-DEC-EBY-HNX6P-D1742,18000000000000,402-4860669-9989915,Ebby Premium Printed Mobile Back Case Cover With Full protection For Huawei Nexus 6P (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-497,
Z3D,Amazon,Z3DEK1617-498,,8/25/2016,14.5,3D-DEC-EBY-LAVAPIXELV1-D1837,118000000000,171-0800612-6175502,Ebby Premium Printed Mobile Back Case Cover With Full protection For LAVA PIXEL V1 (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-498,
Z3D,Amazon,Z3DEK1617-499,,8/25/2016,14.5,3D-DEC-EBY-LAVAPIXELV1-D2074,37600000000000,402-4616040-8629163,Ebby Premium Printed Mobile Back Case Cover With Full protection For LAVA PIXEL V1 (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-499,
Z3D,Amazon,Z3DEK1617-500,,8/25/2016,14.5,3D-DEC-EBY-Lenovok5plus-D1531,46700000000000,403-5216803-9349953,Ebby Premium Printed Back Case Cover With Full protection For Lenovo Vibe K5 Plus (Designer Case),1,329,0,329,Shipped,,,,Z3DEK1617-500,
